Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Larne Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[92, 1, 'Sep', 0, None, None]","[165, 1, 'Mar', 0, None, None]","[181, 1, 'Oct', 0, None, None]","[218, 1, 'Sep', 0, None, None]","[125, 1, 'Sep', 0, None, None]","[207, 1, 'Sep', 0, None, None]","[167, 1, 'Oct', 0, None, None]","[174, 1, 'Oct', 0, None, None]","[295, 1, 'Sep', 0, None, None]","[331, 1, 'Sep', 0, None, None]","[201, 1, 'Mar', 0, None, None]","[171, 1, 'Mar', 0, None, None]","[195, 1, 'Nov', 0, None, None]","[243, 1, 'Sep', 0, None, None]","[188, 1, 'Sep', 0, None, None]","[176, 1, 'Oct', 0, None, None]","[123, 1, 'Feb', 0, None, None]","[135, 1, 'Oct', 0, None, None]","[211, 1, 'Oct', 0, None, None]","[151, 1, 'Oct', 0, None, None]","[196, 1, 'Sep', 0, None, None]","[142, 1, 'Oct', 0, None, None]","[252, 1, 'Sep', 0, None, None]","[145, 1, 'Oct', 0, None, None]","[140, 1, 'Feb', 0, None, None]","[175, 1, 'Sep', 0, None, None]","[110, 1, 'Oct', 0, None, None]","[113, 1, 'Oct', 0, None, None]","[156, 1, 'Oct', 0, None, None]","[140, 1, 'Feb', 0, None, None]","[103, 1, 'Dec', 0, None, None]","[191, 1, 'Oct', 0, None, None]",2019-12-06 21:27:19
Inner Firth of Clyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[18, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,"[56, 1, 'Jan', 0, None, None]","[7, 1, 'Jan', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[85, 1, 'Feb', 0, None, None]","[45, 1, 'Sep', 0, None, None]",nan,"[16, 1, 'Dec', 0, None, None]","[66, 1, 'Oct', 0, None, None]","[49, 1, 'Jan', 0, None, None]","[100, 1, 'Mar', 0, None, None]","[94, 1, 'Feb', 0, None, None]","[105, 1, 'Mar', 0, None, None]","[102, 1, 'Mar', 0, None, None]","[156, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[253, 1, 'Jan', 0, None, None]","[118, 1, 'Nov', 0, None, None]","[115, 1, 'Nov', 0, None, None]","[113, 1, 'Feb', 0, None, None]","[146, 1, 'Feb', 0, None, None]","[181, 1, 'Mar', 0, None, None]","[109, 2, 'Mar', 0, None, None]","[127, 1, 'Dec', 0, None, None]","[292, 1, 'Mar', 0, None, None]","[230, 2, 'Dec', 0, None, None]","[186, 2, 'Mar', 0, None, None]","[230, 1, 'Apr', 0, None, None]","[159, 1, 'Jan', 0, None, None]","[125, 1, 'Jul', 0, None, None]","[196, 2, 'Feb', 0, None, None]","[141, 1, 'Sep', 0, None, None]","[164, 2, 'Mar', 0, None, None]","[107, 1, 'Apr', 0, None, None]","[252, 1, 'Jul', 0, None, None]","[195, 1, 'Aug', 0, None, None]","[168, 1, 'Aug', 0, None, None]","[202, 1, 'Apr', 0, None, None]","[158, 1, 'Jul', 0, None, None]","[202, 1, 'Aug', 0, None, None]","[128, 1, 'May', 0, None, None]","[152, 1, 'Aug', 0, None, None]","[103, 1, 'Jul', 0, None, None]","[140, 1, 'Jun', 0, None, None]","[175, 1, 'May', 0, None, None]","[134, 1, 'Jul', 0, None, None]","[110, 1, 'May', 0, None, None]",2019-12-06 21:27:19
Kirkabister to Wadbister Ness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[48, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[116, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[87, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[138, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[98, 1, 'Mar', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[100, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[106, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[169, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[92, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[197, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[117, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[116, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[181, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[126, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[101, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[105, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[181, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[134, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",2019-12-06 21:27:19
Morecambe Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[53, 1, 'Jan', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[47, 1, 'Jan', 0, None, None]","[58, 1, 'Jan', 0, None, None]","[327, 1, 'Jan', 0, None, None]","[84, 1, 'Jan', 0, None, None]","[101, 1, 'Jan', 0, None, None]","[297, 1, 'Jan', 0, None, None]","[108, 1, 'Jan', 0, None, None]","[163, 1, 'Jan', 0, None, None]","[155, 1, 'Jan', 0, None, None]","[73, 2, 'Jan', 0, None, None]","[127, 1, 'Jan', 0, None, None]","[179, 2, 'Jan', 0, None, None]","[73, 1, 'Nov', 0, None, None]","[133, 1, 'Jan', 0, None, None]","[34, 1, 'Jan', 0, None, None]","[97, 1, 'Jan', 0, None, None]","[263, 1, 'Dec', 0, None, None]","[267, 1, 'Nov', 0, None, None]","[146, 1, 'Dec', 0, None, None]","[222, 1, 'Jan', 0, None, None]","[224, 1, 'Nov', 0, None, None]","[371, 1, 'Dec', 0, None, None]","[250, 1, 'Dec', 0, None, None]","[357, 1, 'Jan', 0, None, None]","[300, 1, 'Nov', 0, None, None]","[283, 1, 'Dec', 0, None, None]","[311, 1, 'Nov', 0, None, None]","[297, 1, 'Jan', 0, None, None]","[323, 1, 'Jan', 0, None, None]","[312, 1, 'Dec', 0, None, None]","[309, 2, 'Dec', 0, None, None]","[475, 1, 'Dec', 0, None, None]","[338, 1, 'Nov', 0, None, None]","[229, 1, 'Dec', 0, None, None]","[265, 1, 'Nov', 0, None, None]","[170, 1, 'Nov', 0, None, None]","[167, 1, 'Apr', 0, None, None]","[263, 1, 'Dec', 0, None, None]","[118, 1, 'Mar', 0, None, None]","[239, 1, 'Nov', 0, None, None]","[188, 1, 'Nov', 0, None, None]","[176, 1, 'Feb', 0, None, None]","[171, 1, 'Nov', 0, None, None]","[143, 1, 'Dec', 0, None, None]","[154, 1, 'Oct', 0, None, None]","[137, 1, 'Oct', 0, None, None]","[138, 1, 'Dec', 0, None, None]","[102, 1, 'Dec', 0, None, None]","[129, 1, 'Nov', 0, None, None]","[112, 1, 'Nov', 0, None, None]",2019-12-06 21:27:19
Sullom Voe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[50, 1, 'Nov', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[133, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[110, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[53, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[103, 1, 'Nov', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[114, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[68, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[96, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[53, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[50, 1, 'Nov', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[72, 1, 'Nov', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[65, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[131, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[74, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[124, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[141, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[141, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[112, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[130, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[97, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",2019-12-06 21:27:19
Whiteness to Skelda Ness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[63, 1, 'Nov', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[83, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[54, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[50, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[76, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[41, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[47, 1, 'Dec', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[82, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[91, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[68, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[145, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[134, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[192, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,"[156, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[83, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[110, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[156, 1, 'Jan', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[188, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[109, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[72, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']","[96, 1, 'Feb', 1, 'SOTEAG reports', 'M. Heubeck  (in litt.)']",nan,2019-12-06 21:27:19
Portsmouth Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[22, 1, 'Jan', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[23, 1, 'Jan', 0, None, None]","[50, 1, 'Jan', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[20, 1, 'Jan', 0, None, None]","[35, 1, 'Jan', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[70, 1, 'Feb', 0, None, None]","[8, 1, 'Jan', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[38, 1, 'Dec', 0, None, None]","[60, 1, 'Dec', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[51, 1, 'Dec', 0, None, None]","[117, 1, 'Feb', 0, None, None]","[137, 1, 'Mar', 0, None, None]","[142, 1, 'Jan', 0, None, None]","[63, 1, 'Jan', 0, None, None]","[32, 1, 'Jan', 0, None, None]","[52, 1, 'Mar', 0, None, None]","[69, 1, 'Nov', 0, None, None]","[126, 1, 'Mar', 0, None, None]","[95, 1, 'Jan', 0, None, None]","[54, 1, 'Nov', 0, None, None]","[107, 2, 'Jan', 0, None, None]","[89, 2, 'Mar', 0, None, None]","[104, 2, 'Dec', 0, None, None]","[63, 2, 'Nov', 0, None, None]","[125, 1, 'Mar', 0, None, None]","[100, 1, 'Dec', 0, None, None]","[85, 1, 'Jan', 0, None, None]","[77, 1, 'Nov', 0, None, None]","[88, 1, 'Dec', 0, None, None]","[97, 1, 'Feb', 0, None, None]","[78, 1, 'Feb', 0, None, None]","[89, 1, 'Dec', 0, None, None]","[90, 1, 'Dec', 0, None, None]","[59, 1, 'Feb', 0, None, None]","[69, 2, 'Mar', 0, None, None]","[65, 1, 'Nov', 0, None, None]","[47, 2, 'Mar', 0, None, None]","[109, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[43, 2, 'Feb', 0, None, None]","[74, 2, 'Feb', 0, None, None]","[27, 2, 'Dec', 0, None, None]",2019-12-06 21:27:19
Lindisfarne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,nan,nan,nan,nan,nan,"[5, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[25, 1, 'Dec', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[30, 1, 'Nov', 0, None, None]","[47, 1, 'Nov', 0, None, None]","[100, 1, 'Nov', 0, None, None]","[62, 1, 'Sep', 0, None, None]","[79, 1, 'Jan', 0, None, None]","[64, 1, 'Dec', 0, None, None]","[63, 1, 'Dec', 0, None, None]","[46, 1, 'Oct', 0, None, None]","[41, 1, 'Aug', 0, None, None]","[89, 1, 'Sep', 0, None, None]","[61, 2, 'Sep', 0, None, None]","[51, 1, 'Dec', 0, None, None]","[50, 1, 'Oct', 0, None, None]","[130, 1, 'Sep', 0, None, None]","[81, 1, 'Aug', 0, None, None]","[229, 1, 'Aug', 0, None, None]","[217, 1, 'Jul', 0, None, None]","[310, 1, 'Aug', 0, None, None]","[198, 1, 'Aug', 0, None, None]","[132, 1, 'Jul', 0, None, None]","[81, 1, 'Aug', 0, None, None]","[42, 1, 'Jun', 0, None, None]","[32, 1, 'Nov', 0, None, None]","[35, 1, 'Aug', 0, None, None]","[46, 1, 'Jun', 0, None, None]","[40, 1, 'Jul', 0, None, None]","[23, 2, 'Dec', 0, None, None]","[30, 1, 'Dec', 0, None, None]","[20, 1, 'Apr', 0, None, None]","[70, 1, 'Apr', 0, None, None]","[45, 1, 'Jul', 0, None, None]","[89, 1, 'Jan', 0, None, None]","[58, 2, 'Apr', 0, None, None]","[46, 1, 'Jul', 0, None, None]","[40, 1, 'May', 0, None, None]","[34, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[29, 1, 'Nov', 0, None, None]","[34, 1, 'Aug', 0, None, None]","[55, 1, 'Apr', 0, None, None]","[71, 1, 'Apr', 0, None, None]","[149, 1, 'Aug', 0, None, None]","[109, 1, 'Apr', 0, None, None]","[41, 1, 'Jan', 0, None, None]","[65, 2, 'Jul', 0, None, None]","[108, 2, 'Nov', 0, None, None]","[83, 2, 'Jul', 0, None, None]","[55, 2, 'Apr', 0, None, None]","[49, 2, 'Jun', 0, None, None]",2019-12-06 21:27:19
Sound of Gigha,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[34, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[9, 1, 'Mar', 1, 'unspecified aerial-counts', None]","[34, 1, 'Dec', 1, 'unspecified aerial-counts', None]",nan,nan,"[57, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[178, 2, 'Aug', 0, None, None]","[150, 2, 'Aug', 0, None, None]","[147, 1, 'Aug', 0, None, None]","[320, 1, 'Jul', 0, None, None]","[140, 1, 'Aug', 0, None, None]","[143, 2, 'Aug', 0, None, None]",nan,"[41, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,2019-12-06 21:27:19
Stour Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[9, 1, 'Feb', 0, None, None]","[13, 1, 'Feb', 0, None, None]","[19, 1, 'Apr', 0, None, None]","[15, 2, 'Feb', 0, None, None]","[44, 1, 'Mar', 0, None, None]","[39, 1, 'Jan', 0, None, None]","[29, 1, 'Mar', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[34, 1, 'Feb', 0, None, None]","[35, 1, 'Feb', 0, None, None]","[48, 2, 'Mar', 0, None, None]","[88, 1, 'Dec', 0, None, None]","[75, 1, 'Mar', 0, None, None]","[107, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[63, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[100, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[89, 1, 'Dec', 0, None, None]","[77, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[86, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[121, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[85, 1, 'Nov', 0, None, None]","[90, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[189, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[106, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[118, 1, 'Mar', 0, None, None]","[144, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[131, 1, 'Dec', 0, None, None]","[150, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[117, 1, 'Dec', 0, None, None]","[114, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[90, 1, 'Dec', 0, None, None]","[64, 1, 'Feb', 0, None, None]",2019-12-06 21:27:19
Strangford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[213, 1, 'Mar', 0, None, None]","[371, 1, 'Oct', 0, None, None]","[303, 1, 'Nov', 0, None, None]","[274, 1, 'Oct', 0, None, None]","[222, 1, 'Oct', 0, None, None]","[449, 1, 'Nov', 0, None, None]","[217, 1, 'Oct', 0, None, None]","[264, 1, 'Dec', 0, None, None]","[486, 1, 'Sep', 0, None, None]","[276, 1, 'Nov', 0, None, None]","[191, 1, 'Dec', 0, None, None]","[285, 1, 'Sep', 0, None, None]","[206, 1, 'Nov', 0, None, None]","[148, 1, 'Sep', 0, None, None]","[342, 1, 'Nov', 0, None, None]","[187, 1, 'Jan', 0, None, None]","[188, 1, 'Jan', 0, None, None]","[189, 1, 'Mar', 0, None, None]","[263, 1, 'Sep', 0, None, None]","[358, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[282, 1, 'Dec', 0, None, None]","[198, 1, 'Dec', 0, None, None]","[257, 1, 'Dec', 0, None, None]","[213, 1, 'Nov', 0, None, None]","[186, 1, 'Nov', 0, None, None]","[177, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[100, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[118, 1, 'Nov', 0, None, None]","[96, 1, 'Feb', 0, None, None]","[97, 1, 'Feb', 0, None, None]","[115, 1, 'Oct', 0, None, None]",2019-12-06 21:27:19
Blackwater Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[58, 1, 'Nov', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[48, 1, 'Nov', 0, None, None]","[38, 1, 'Nov', 0, None, None]","[79, 1, 'Dec', 0, None, None]","[60, 1, 'Nov', 0, None, None]","[45, 1, 'Nov', 0, None, None]","[102, 1, 'Nov', 0, None, None]","[111, 1, 'Dec', 0, None, None]","[42, 1, 'Nov', 0, None, None]","[95, 1, 'Nov', 0, None, None]","[61, 1, 'Feb', 0, None, None]","[107, 1, 'Jan', 0, None, None]","[47, 1, 'Mar', 0, None, None]","[57, 1, 'Nov', 0, None, None]","[77, 1, 'Nov', 0, None, None]","[70, 2, 'Mar', 0, None, None]","[79, 1, 'Nov', 0, None, None]","[59, 1, 'Jan', 0, None, None]","[58, 1, 'Nov', 0, None, None]","[51, 1, 'Mar', 0, None, None]","[50, 1, 'Nov', 0, None, None]","[58, 1, 'Jan', 0, None, None]","[45, 1, 'Feb', 0, None, None]","[56, 1, 'Jan', 0, None, None]","[76, 1, 'Mar', 0, None, None]","[47, 1, 'Nov', 0, None, None]","[41, 2, 'Dec', 0, None, None]","[62, 1, 'Mar', 0, None, None]","[83, 1, 'Nov', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[89, 1, 'Mar', 0, None, None]","[59, 1, 'Feb', 0, None, None]","[85, 1, 'Feb', 0, None, None]","[56, 2, 'Feb', 0, None, None]","[80, 1, 'Mar', 0, None, None]","[52, 1, 'Nov', 0, None, None]","[66, 1, 'Jan', 0, None, None]","[75, 1, 'Mar', 0, None, None]","[74, 1, 'Dec', 0, None, None]","[72, 1, 'Mar', 0, None, None]","[84, 1, 'Dec', 0, None, None]","[97, 1, 'Jan', 0, None, None]","[108, 1, 'Feb', 0, None, None]","[142, 1, 'Mar', 0, None, None]","[104, 1, 'Nov', 0, None, None]","[86, 1, 'Jan', 0, None, None]","[108, 1, 'Jan', 0, None, None]","[96, 1, 'Dec', 0, None, None]","[77, 1, 'Dec', 0, None, None]","[112, 1, 'Jan', 0, None, None]","[104, 1, 'Dec', 0, None, None]",2019-12-06 21:27:19
Sound of Gigha and Rhunahaorine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[34, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[9, 1, 'Mar', 1, 'unspecified aerial-counts', None]","[34, 1, 'Dec', 1, 'unspecified aerial-counts', None]",nan,nan,"[57, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[178, 2, 'Aug', 0, None, None]","[150, 2, 'Aug', 0, None, None]","[147, 1, 'Aug', 0, None, None]","[320, 1, 'Jul', 0, None, None]","[140, 1, 'Aug', 0, None, None]","[143, 2, 'Aug', 0, None, None]",nan,"[41, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[20, 1, 'Oct', 0, None, None]",2019-12-06 21:27:19
